time,open,high,low,close
1747533600,103332,103393,103291,103374
1747537200,103387,103432,103167,103324
1747540800,103330,103459,103326,103384
1747544400,103386,103683,103386,103667
1747548000,103678,103683,103410,103496
1747551600,103496,103982,103486,103947
1747555200,103982,104094,103859,103934
1747558800,103935,104032,103871,103893
1747562400,103918,103957,103833,103873
1747566000,103880,104019,103830,103830
1747569600,103826,103977,103757,103977
1747573200,103970,104814,103924,104814
1747576800,104817,105541,104574,105274
1747580400,105303,105680,105023,105531
1747584000,105550,105972,105212,105823
1747587600,105840,105924,104897,104897
1747591200,104884,104964,104044,104549
1747594800,104548,104783,103918,103944
1747598400,103912,104268,103347,104169
1747602000,104117,104632,104117,104261
1747605600,104252,105994,104005,105976
1747609200,105975,106635,105528,106520
1747612800,106520,107115,105178,105306
1747616400,105284,105410,104765,105081
1747620000,105078,105204,104606,104671
1747623600,104655,104655,103592,103655
1747627200,103639,103761,102822,103030
1747630800,103007,103124,102581,103065
1747634400,103065,103199,102126,102251
1747638000,102215,103372,102215,103248
1747641600,103253,103372,102964,103259
1747645200,103236,103447,103041,103094
1747648800,103094,103100,102890,102947
1747652400,102964,103087,102822,103005
1747656000,102958,102960,102182,102444
1747659600,102496,103542,102339,103336
1747663200,103337,104394,103247,104348
1747666800,104359,104997,104307,104859
1747670400,104839,105439,104557,105387
1747674000,105379,105566,104990,105415
1747677600,105409,105541,104743,104803
1747681200,104879,105632,104683,105585
1747684800,105558,105820,105377,105484
1747688400,105490,105565,105060,105494
1747692000,105493,105672,105247,105586
1747695600,105586,105845,105490,105622
1747699200,105630,106565,105599,105767
1747702800,105748,106776,105736,106491
1747706400,106461,106851,106036,106115
1747710000,106131,106199,105561,105779
1747713600,105779,106252,105569,106224
1747717200,106224,106418,106096,106119
1747720800,106121,106225,105427,105484
1747724400,105485,105731,104972,105056
1747728000,105067,105257,104910,105228
1747731600,105249,105401,105227,105313
1747735200,105313,105414,105057,105057
1747738800,105055,105377,104972,105250
1747742400,105249,105249,104696,104823
1747746000,104826,104898,104232,104489
1747749600,104486,104997,104337,104559
1747753200,104559,105414,104545,105360
1747756800,105360,105541,105137,105247
1747760400,105247,106379,105247,106243
1747764000,106273,106456,105288,105310
1747767600,105318,107290,105262,107015
1747771200,107064,107340,106482,106950
1747774800,106950,107270,106200,106658
1747778400,106710,106905,105992,106819
1747782000,106835,107222,106711,106855
1747785600,106891,107238,106528,106795
1747789200,106802,107127,106478,106549
1747792800,106549,106930,106252,106900
1747796400,106912,107148,106819,106891
1747800000,106901,107734,106802,107353
1747803600,107327,107754,107327,107601
1747807200,107601,108035,107352,107805
1747810800,107806,107926,106517,106544
1747814400,106563,106834,106405,106414
1747818000,106415,106571,106141,106248
1747821600,106247,106479,106189,106377
1747825200,106384,106762,106332,106589
1747828800,106580,106925,106453,106609
1747832400,106635,107716,106406,107305
1747836000,107348,109055,107078,109055
1747839600,109052,109500,108364,109024
1747843200,109026,109874,108778,109192
1747846800,109222,109418,106214,106617
1747850400,106671,107457,106410,107029
1747854000,107026,108908,106687,108691
1747857600,108679,108803,107806,108296
1747861200,108303,108612,107975,108474
1747864800,108476,109065,108326,108791
1747868400,108796,110730,108737,109682
1747872000,109696,110183,109252,109936
1747875600,110000,110562,109710,109919
1747879200,109995,111000,109842,110469
1747882800,110494,111888,110363,111754
1747886400,111747,111791,111245,111498
1747890000,111495,111680,110857,110857
1747893600,110847,111171,110491,110550
1747897200,110609,111151,110487,111051
1747900800,111051,111163,110398,110412
1747904400,110406,110823,110292,110821
1747908000,110801,110943,110610,110806
1747911600,110792,111322,110498,110979
1747915200,110994,111617,110849,111610
1747918800,111624,111624,110943,110957
1747922400,110965,111383,110573,110907
1747926000,110917,111557,110856,111320
1747929600,111328,111842,111137,111302
1747933200,111315,112000,111215,111536
1747936800,111562,111996,111401,111763
1747940400,111763,111986,110971,111189
1747944000,111234,111470,110881,111101
1747947600,111101,111140,110800,110857
1747951200,110861,111287,110861,111050
1747954800,111054,111755,111054,111743
1747958400,111742,111816,111422,111623
1747962000,111637,111748,111262,111350
1747965600,111359,111625,111217,111289
1747969200,111286,111373,111041,111111
1747972800,111117,111186,110570,110848
1747976400,110849,110943,110678,110848
1747980000,110813,110854,110408,110521
1747983600,110509,110823,110509,110710
1747987200,110735,111007,110711,110933
1747990800,110933,111356,110910,111325
1747994400,111326,111327,110836,111065
1747998000,111065,111083,108911,109089
1748001600,109099,109110,107367,108425
1748005200,108462,109727,108001,109661
1748008800,109666,110028,109564,109748
1748012400,109749,109904,108957,108957
1748016000,108957,109263,108050,109074
1748019600,109099,109837,109099,109459
1748023200,109436,109529,108684,108821
1748026800,108811,109207,108676,108764
1748030400,108727,108748,108221,108313
1748034000,108275,108688,108105,108292
1748037600,108319,108584,107670,107822
1748041200,107785,107902,106827,107329
1748044800,107319,107709,106908,107393
1748048400,107402,107913,107391,107508
1748052000,107448,107923,107290,107817
1748055600,107815,108453,107782,108391
1748059200,108393,108586,108344,108508
1748062800,108507,108545,108145,108264
1748066400,108263,108354,107725,107979
1748070000,108080,108259,107601,107653
1748073600,107726,108312,107649,108263
1748077200,108240,108455,108199,108204
1748080800,108213,109258,108202,109109
1748084400,109114,109501,109114,109228
1748088000,109225,109293,108676,108825
1748091600,108824,108946,108572,108623
1748095200,108634,109052,108624,108989
1748098800,108991,109238,108870,108964
1748102400,108972,109144,108742,109023
1748106000,109048,109216,108932,108954
1748109600,108948,109123,108812,108855
1748113200,108855,109049,108834,108999
1748116800,109005,109164,108891,108904
1748120400,108893,108899,108626,108852
1748124000,108848,108848,108034,108132
1748127600,108088,108429,107540,107799
1748131200,107798,108143,107341,107459
1748134800,107486,108039,107275,107694
1748138400,107694,108026,107535,107962
1748142000,108026,108286,108026,108134
1748145600,108129,108299,107995,108286
1748149200,108265,108312,107996,108138
1748152800,108138,108172,107741,107909
1748156400,107946,107946,107483,107710
1748160000,107708,107722,107000,107137
1748163600,107136,107291,106765,107136
1748167200,107136,107380,106892,106982
1748170800,106981,107301,106892,107298
1748174400,107286,107617,107221,107564
1748178000,107538,107754,107346,107564
1748181600,107564,107680,107188,107393
1748185200,107410,107463,106666,107000
1748188800,107000,107277,106689,107223
1748192400,107227,107406,107162,107399
1748196000,107406,107625,107329,107459
1748199600,107449,107987,107449,107748
1748203200,107759,107762,107496,107701
1748206800,107700,107923,107227,107510
1748210400,107510,109282,107416,109221
1748214000,109219,109383,108650,109068
1748217600,109114,109651,108759,109637
1748221200,109596,109865,109278,109605
1748224800,109586,109829,109239,109437
1748228400,109438,109800,109326,109678
1748232000,109678,109790,109557,109588
1748235600,109589,109730,109414,109713
1748239200,109684,110001,109565,110000
1748242800,110000,110266,109806,110146
1748246400,110147,110200,109672,109721
1748250000,109739,110041,109659,109770
1748253600,109804,109910,109632,109696
1748257200,109707,109876,109632,109805
1748260800,109881,110107,109711,109890
1748264400,109895,110032,109514,109642
1748268000,109640,109787,109535,109691
1748271600,109732,110425,109576,110096
1748275200,110080,110461,109160,109397
1748278800,109416,109725,108868,109196
1748282400,109214,109499,109052,109136
1748286000,109138,109225,108902,109175
1748289600,109160,109606,108991,109606
1748293200,109619,109664,109186,109381
1748296800,109382,109886,109208,109229
1748300400,109202,109496,109121,109468
1748304000,109474,109693,109174,109182
1748307600,109174,109178,107562,108426
1748311200,108399,108715,107936,108307
1748314800,108300,109300,108300,108923
1748318400,108929,109365,108886,108980
1748322000,108979,108998,108598,108944
1748325600,108942,109298,108858,108864
1748329200,108883,109640,108883,109534
1748332800,109640,109801,109525,109733
1748336400,109733,109915,109463,109866
1748340000,109866,109896,109674,109730
1748343600,109730,109809,109473,109609
1748347200,109609,109862,109505,109645
1748350800,109644,110789,109636,109895
1748354400,109904,110387,108766,109420
1748358000,109406,110274,109081,110188
1748361600,110188,110545,110000,110263
1748365200,110264,110513,110033,110295
1748368800,110295,110478,109878,109946
1748372400,109935,110119,109632,109936
1748376000,109942,109950,109593,109612
1748379600,109599,109727,108883,108974
1748383200,108986,109218,108650,109112
1748386800,109049,109186,108969,108980
1748390400,108980,109291,108755,109252
1748394000,109255,109307,108686,108724
1748397600,108735,108923,108467,108676
1748401200,108676,108990,108618,108914
1748404800,108898,109107,108689,109010
1748408400,109023,109134,108889,109059
1748412000,109024,109024,108688,108773
1748415600,108775,109059,108768,108872
1748419200,108887,109182,108676,109094
1748422800,109095,109096,108572,108850
1748426400,108862,108964,108338,108901
1748430000,108887,108995,108766,108916
1748433600,108929,109088,108832,108946
1748437200,108951,109023,108065,108121
1748440800,108091,108306,107507,107560
1748444400,107550,107706,107086,107169
1748448000,107140,107490,107140,107439
1748451600,107461,107858,107419,107718
1748455200,107709,107871,107432,107506
1748458800,107504,107829,106912,106977
1748462400,106981,107419,106804,107326
1748466000,107333,107582,107202,107518
1748469600,107487,107496,107178,107428
1748473200,107455,108088,107447,107811
1748476800,107821,108311,107496,108303
1748480400,108298,108351,107858,108181
1748484000,108181,108507,107971,108470
1748487600,108472,108475,108013,108087
1748491200,108117,108153,107001,107607
1748494800,107609,107793,107538,107711
1748498400,107711,107987,107687,107932
1748502000,107928,108039,107795,107915
1748505600,107922,108576,107752,108537
1748509200,108530,108650,108367,108595
1748512800,108582,108897,108455,108808
1748516400,108788,108924,108719,108820
1748520000,108799,108844,108429,108480
1748523600,108474,108634,107495,107651
1748527200,107626,107832,106500,107630
1748530800,107630,107753,106982,107031
1748534400,107035,107149,106610,106770
1748538000,106762,106871,106125,106301
1748541600,106307,106600,105825,105843
1748545200,105861,106095,105663,105739
1748548800,105769,106214,105769,106183
1748552400,106193,106456,106102,106453
1748556000,106423,106456,105924,105962
1748559600,105956,106074,105374,105578
1748563200,105577,106207,104688,104933
1748566800,104945,105921,104945,105687
1748570400,105668,106163,105654,106021
1748574000,106019,106208,105930,106036
1748577600,106036,106156,105919,106139
1748581200,106140,106329,106047,106113
1748584800,106117,106166,105580,105750
1748588400,105776,105870,104783,105049
1748592000,105065,105389,104898,105197
1748595600,105201,105693,104683,105677
1748599200,105569,105956,105329,105956
1748602800,105939,105997,105722,105908
1748606400,105904,106015,105164,105714
1748610000,105709,106000,105393,105506
1748613600,105513,105862,105060,105378
1748617200,105340,105829,105324,105553
1748620800,105555,105565,103703,103904
1748624400,103905,104289,103847,104190
1748628000,104190,104922,104080,104922
1748631600,104915,104995,104486,104632
1748635200,104619,104839,104387,104601
1748638800,104604,104909,104589,104644
1748642400,104644,104790,104032,104032
1748646000,104032,104284,103675,104034
1748649600,103988,104304,103621,103995
1748653200,103996,104241,103351,103548
1748656800,103464,103897,103177,103225
1748660400,103225,103708,103127,103707
1748664000,103696,103845,103529,103845
1748667600,103845,103938,103570,103577
1748671200,103576,103944,103564,103899
1748674800,103897,103900,103671,103793
1748678400,103795,103854,103583,103693
1748682000,103689,103774,103536,103596
1748685600,103580,103641,103347,103434
1748689200,103434,103561,103351,103534
1748692800,103534,104057,103530,104057
1748696400,104049,104244,104035,104178
1748700000,104178,104620,104167,104620
1748703600,104607,104897,104520,104610
1748707200,104609,104834,104474,104549
1748710800,104544,104687,104333,104404
1748714400,104410,104658,104406,104553
1748718000,104548,104796,104548,104761
1748721600,104772,104846,104587,104836
1748725200,104838,104934,104699,104886
1748728800,104934,104947,104670,104689
1748732400,104681,104884,104550,104646
1748736000,104646,104710,104402,104508
1748739600,104510,104568,104070,104192
1748743200,104173,104366,103995,104249
1748746800,104256,104507,104057,104429
1748750400,104438,104771,104412,104695
1748754000,104646,104764,104520,104587
1748757600,104584,104584,104269,104314
1748761200,104301,104432,104269,104336
1748764800,104336,104446,104274,104446
1748768400,104489,104507,103832,104001
1748772000,104045,104069,103845,103984
1748775600,103980,104211,103909,104126
1748779200,104126,104232,103846,104018
1748782800,104015,104470,104009,104304
1748786400,104305,104809,104305,104665
1748790000,104678,104844,104575,104758
1748793600,104758,105338,104709,105098
1748797200,105099,105244,105053,105124
1748800800,105123,105129,104419,104929
1748804400,104940,105199,104884,105174
1748808000,105175,105386,104968,105009
1748811600,105009,105541,105000,105541
1748815200,105550,105824,105493,105568
1748818800,105567,105908,105532,105705
1748822400,105677,105788,105477,105478
1748826000,105483,105680,105428,105450
1748829600,105451,105481,105074,105075
1748833200,105088,105090,104645,104900
1748836800,104900,105010,104771,104773
1748840400,104815,104960,104684,104884
1748844000,104884,105275,104804,105221
1748847600,105222,105465,105216,105414
1748851200,105440,105972,105325,105380
1748854800,105379,105380,104533,104629
1748858400,104629,104692,104321,104426
1748862000,104422,104518,104000,104076
1748865600,104068,104319,103924,104245
1748869200,104250,104582,103757,103814
1748872800,103841,104708,103708,104217
1748876400,104213,104595,103957,104481
1748880000,104500,104500,104088,104337
1748883600,104339,104552,104137,104448
1748887200,104447,104777,104258,104378
1748890800,104413,104556,104111,104466
1748894400,104493,105025,104493,104943
1748898000,104957,105159,104646,105003
1748901600,105011,105855,105011,105718
1748905200,105797,106001,105636,105905
1748908800,105890,106444,105808,106365
1748912400,106362,106546,106206,106546
1748916000,106546,106564,105656,105685
1748919600,105683,105775,105437,105540
1748923200,105540,105585,105199,105211
1748926800,105219,105527,105219,105506
1748930400,105508,105524,105270,105485
1748934000,105463,105496,105237,105247
1748937600,105240,105304,104947,105149
1748941200,105149,105338,105115,105248
1748944800,105245,105400,105200,105340
1748948400,105340,105412,105238,105369
1748952000,105369,105490,105298,105387
1748955600,105382,105715,105120,105502
1748959200,105491,106765,105216,106641
1748962800,106678,106854,106431,106696
1748966400,106698,106755,105896,105900
1748970000,105899,106214,105859,106020
1748973600,106020,106119,105653,106084
1748977200,106082,106505,106082,106305
1748980800,106297,106325,105431,105811
1748984400,105811,105917,105377,105476
1748988000,105417,105959,105413,105817
1748991600,105816,105816,105336,105454
1748995200,105426,105630,105213,105538
1748998800,105530,105793,105506,105650
1749002400,105669,105896,105515,105547
1749006000,105547,105807,105516,105583
1749009600,105582,105683,105479,105490
1749013200,105483,105604,105439,105439
1749016800,105441,105520,105333,105365
1749020400,105370,105532,105327,105389
1749024000,105396,105650,105389,105504
1749027600,105512,105959,105390,105883
1749031200,105884,106036,105707,105755
1749034800,105736,105854,105136,105149
1749038400,105148,105220,104871,105106
1749042000,105105,105313,104758,104797
1749045600,104779,105073,104219,105065
1749049200,105065,105581,104980,105353
1749052800,105383,105520,105150,105507
1749056400,105525,105537,105034,105102
1749060000,105136,105350,104985,105005
1749063600,105003,105163,104931,104989
1749067200,104978,105022,104482,104681
1749070800,104651,105086,104600,104979
1749074400,104996,105086,104797,104837
1749078000,104828,104938,104675,104745
1749081600,104734,105044,104718,105044
1749085200,105019,105199,104771,104835
1749088800,104853,105286,104853,105067
1749092400,105068,105116,104947,105095
1749096000,105091,105275,105087,105225
1749099600,105238,105238,104634,104701
1749103200,104707,104749,104426,104500
1749106800,104517,104660,104457,104554
1749110400,104568,104734,104492,104727
1749114000,104728,104960,104719,104944
1749117600,104927,104936,104582,104713
1749121200,104713,104909,104611,104884
1749124800,104877,105820,104854,105698
1749128400,105698,105959,104369,104559
1749132000,104555,104949,103934,104685
1749135600,104683,104897,104378,104567
1749139200,104567,104629,103310,103310
1749142800,103300,103600,103172,103250
1749146400,103230,103383,102606,103023
1749150000,102986,103059,101650,101923
1749153600,101924,102181,100426,100509
1749157200,100496,101667,100468,101623
1749160800,101573,101746,101064,101542
1749164400,101542,101872,101532,101559
1749168000,101558,101953,101159,101939
1749171600,101938,101986,101725,101883
1749175200,101883,102237,101575,102237
1749178800,102237,102575,102093,102548
1749182400,102551,102865,102446,102855
1749186000,102856,103025,102755,103024
1749189600,103017,103270,102962,103247
1749193200,103248,103534,103112,103197
1749196800,103199,103633,103199,103587
1749200400,103588,103807,103586,103713
1749204000,103713,103870,103623,103739
1749207600,103742,104057,103714,104000
1749211200,104001,104359,103633,103874
1749214800,103857,104619,103857,104182
1749218400,104182,104988,104095,104882
1749222000,104882,105416,104712,105179
1749225600,105180,105386,104797,104850
1749229200,104850,105060,104564,105013
1749232800,105013,105071,104534,104581
1749236400,104581,104691,104144,104288
1749240000,104321,104703,104256,104565
1749243600,104567,104581,104384,104480
1749247200,104482,104570,104343,104570
1749250800,104570,104570,104304,104393
1749254400,104416,104595,103992,104595
1749258000,104595,104658,104447,104552
1749261600,104551,104695,104433,104634
1749265200,104634,105000,104580,104952
1749268800,104956,104956,104738,104911
1749272400,104911,105073,104832,104976
1749276000,104958,105408,104884,105408
1749279600,105414,105414,104934,104956
1749283200,104966,105043,104783,104836
1749286800,104836,105020,104836,104915
1749290400,104947,105250,104909,105227
1749294000,105226,105325,105128,105223
1749297600,105260,105718,105255,105520
1749301200,105519,105845,105389,105679
1749304800,105715,105762,105477,105492
1749308400,105500,105652,105402,105625
1749312000,105629,105725,105348,105405
1749315600,105400,105619,105391,105460
1749319200,105480,105935,105480,105661
1749322800,105652,105908,105652,105784
1749326400,105784,105947,105781,105923
1749330000,105923,105942,105815,105824
1749333600,105824,105959,105732,105885
1749337200,105885,105885,105606,105619
1749340800,105619,105705,105515,105537
1749344400,105536,105827,105477,105750
1749348000,105730,105730,105512,105512
1749351600,105514,105556,105477,105535
1749355200,105537,105701,105477,105672
1749358800,105672,105696,105478,105478
1749362400,105479,105666,105478,105497
1749366000,105497,105612,105477,105490
1749369600,105490,105555,105427,105428
1749373200,105428,105449,105188,105200
1749376800,105199,105515,105060,105399
1749380400,105400,105756,105400,105726
1749384000,105728,105807,105571,105746
1749387600,105746,106150,105642,105657
1749391200,105643,105934,105630,105884
1749394800,105888,106125,105874,106045
1749398400,106046,106341,106003,106254
1749402000,106228,106409,106143,106154
1749405600,106154,106367,106099,106367
1749409200,106363,106384,106236,106357
1749412800,106357,106372,106177,106209
1749416400,106207,106507,106207,106382
1749420000,106396,106414,105762,105831
1749423600,105795,105829,105631,105792
1749427200,105791,106016,105655,105765
1749430800,105745,105804,105507,105580
1749434400,105578,105756,105531,105613
1749438000,105613,105743,105389,105720
1749441600,105697,105769,105503,105505
1749445200,105505,105582,105402,105434
1749448800,105434,105743,105390,105743
1749452400,105741,105741,105550,105633
1749456000,105617,105997,105531,105984
1749459600,105986,106930,105882,106676
1749463200,106714,107499,106635,107230
1749466800,107269,107847,107194,107760
1749470400,107820,107974,107604,107820
1749474000,107794,107910,106944,107083
1749477600,107102,108065,107102,107669
1749481200,107646,108065,107587,107696
1749484800,107709,108206,107708,107777
1749488400,107758,108479,107739,108405
1749492000,108430,108600,108356,108515
1749495600,108511,108846,108442,108643
1749499200,108652,108815,108525,108762
1749502800,108789,110587,108783,110025
1749506400,110051,110451,109799,110227
1749510000,110221,110351,109905,110307
1749513600,110311,110352,109946,109968
1749517200,109948,110004,109685,109819
1749520800,109808,109808,109435,109697
1749524400,109687,109719,109435,109605
1749528000,109608,109689,109409,109582
1749531600,109582,109774,109252,109353
1749535200,109344,109678,109180,109543
1749538800,109546,109564,109162,109266
1749542400,109284,109448,109109,109129
1749546000,109132,109540,109128,109539
1749549600,109540,109632,109330,109343
1749553200,109350,109869,109265,109571
1749556800,109568,109720,109472,109715
1749560400,109706,109915,108898,109317
1749564000,109317,109353,108507,108654
1749567600,108644,109212,108403,109035
1749571200,109082,109265,108701,108752
1749574800,108761,109092,108650,108743
1749578400,108743,109481,108544,109303
1749582000,109325,110400,109293,109564
1749585600,109538,110027,109281,109974
1749589200,109981,110003,109484,109887
1749592800,109866,110191,109629,109740
1749596400,109769,110292,109605,110292
1749600000,110292,110292,109826,109826
1749603600,109813,109849,109584,109648
1749607200,109621,109876,109560,109703
1749610800,109689,109897,109628,109741
1749614400,109730,109765,109571,109593
1749618000,109607,109678,109488,109499
1749621600,109501,109662,109397,109611
1749625200,109611,109725,109457,109458
1749628800,109458,109664,109458,109578
1749632400,109578,109624,109239,109277
1749636000,109281,109474,109225,109368
1749639600,109362,109403,109225,109261
1749643200,109258,109895,109043,109718
1749646800,109720,109896,109340,109695
1749650400,109695,110398,109661,109892
1749654000,109899,110061,109698,109758
1749657600,109760,109817,109400,109469
1749661200,109462,109782,109009,109011
1749664800,109011,109099,108456,108832
1749668400,108831,108994,108621,108775
1749672000,108776,109029,108546,108943
1749675600,108937,109250,108417,108537
1749679200,108536,108652,108113,108447
1749682800,108438,108715,108370,108678
1749686400,108670,108833,108377,108723
1749690000,108722,108723,108300,108546
1749693600,108516,108755,108411,108411
1749697200,108413,108474,107751,107895
1749700800,107894,107946,107385,107790
1749704400,107763,107936,107615,107767
1749708000,107767,108000,107667,107938
1749711600,107939,107981,107507,107638
1749715200,107622,107852,107470,107746
1749718800,107737,107791,107507,107528
1749722400,107525,107552,107229,107358
1749726000,107346,107386,106926,106927
1749729600,106928,107432,106905,106999
1749733200,107038,107200,106623,107027
1749736800,107112,107741,107111,107622
1749740400,107655,107845,106920,107030
1749744000,107031,107871,106998,107756
1749747600,107759,108455,107732,108328
1749751200,108324,108454,107277,107594
1749754800,107623,107910,106726,106852
1749758400,106859,106982,105834,106036
1749762000,106016,106469,105947,105971
1749765600,105947,106275,105794,105945
1749769200,105936,106192,105731,105731
1749772800,105725,105757,103323,103963
1749776400,103826,103944,102816,103842
1749780000,103836,104073,103170,103708
1749783600,103701,104670,103692,104383
1749787200,104350,104589,103863,104482
1749790800,104432,104526,104083,104083
1749794400,104082,104772,103904,104764
1749798000,104735,105000,104444,104950
1749801600,104938,105515,104771,104789
1749805200,104789,104957,104560,104884
1749808800,104908,104985,104483,104925
1749812400,104927,105097,104708,105091
1749816000,105104,105313,104876,104905
1749819600,104904,105337,104733,104767
1749823200,104804,105051,104182,105013
1749826800,105036,105797,104908,105504
1749830400,105505,106030,105368,105847
1749834000,105840,105840,104934,105462
1749837600,105446,105528,104739,105244
1749841200,105224,105477,104958,105158
1749844800,105164,105549,105073,105483
1749848400,105501,105832,105368,105674
1749852000,105683,105883,105596,105806
1749855600,105834,106209,105821,106118
1749859200,106117,106250,105788,105863
1749862800,105851,105851,105503,105546
1749866400,105545,105679,105390,105420
1749870000,105447,105478,105275,105297
1749873600,105297,105459,105284,105430
1749877200,105431,105440,105307,105348
1749880800,105348,105370,105174,105174
1749884400,105175,105194,104834,105130
1749888000,105114,105162,104926,105148
1749891600,105157,105160,104909,104915
1749895200,104969,105149,104891,105051
1749898800,105055,105149,104998,105147
1749902400,105116,105149,104800,105086
1749906000,105083,105161,104948,105072
1749909600,105072,105123,104909,104988
1749913200,104988,105044,104707,104885
1749916800,104856,104947,104434,104511
1749920400,104506,104758,104459,104655
1749924000,104652,105010,104444,104935
1749927600,104932,105083,104695,104695
1749931200,104702,105035,104376,104934
1749934800,104934,105503,104907,105394
1749938400,105421,105515,105331,105479
1749942000,105473,105528,105398,105464
1749945600,105475,105705,105323,105698
1749949200,105704,105718,105466,105472
1749952800,105471,105689,105471,105542
1749956400,105542,105619,105528,105529
1749960000,105545,105623,105532,105615
1749963600,105613,106130,105548,106116
1749967200,106137,106163,105490,105506
1749970800,105502,105508,105275,105469
1749974400,105490,105515,105199,105245
1749978000,105213,105227,104923,104960
1749981600,104967,105212,104961,105158
1749985200,105135,105196,104938,105006
1749988800,105009,105313,104989,105313
1749992400,105310,105672,105256,105556
1749996000,105564,105845,105352,105693
1749999600,105734,105843,105579,105602
1750003200,105605,105709,105377,105593
1750006800,105593,105794,105523,105719
1750010400,105721,105725,105503,105516
1750014000,105504,105605,105123,105316
1750017600,105324,105338,104643,104747
1750021200,104739,104846,104532,104821
1750024800,104799,105363,104767,105276
1750028400,105295,105617,105235,105617
1750032000,105612,105769,105377,105455
1750035600,105457,105883,105023,105825
1750039200,105825,105972,105718,105801
1750042800,105806,105972,105731,105935
1750046400,105943,106404,105893,106404
1750050000,106405,106790,106335,106589
1750053600,106613,106788,106546,106606
1750057200,106641,107251,106617,107077
1750060800,107084,107226,106970,107192
1750064400,107172,107238,106906,106961
1750068000,106965,107200,106763,106837
1750071600,106824,106969,106585,106891
1750075200,106891,106907,106615,106711
1750078800,106713,107187,106523,107187
1750082400,107181,107806,106829,107572
1750086000,107572,107750,107343,107463
1750089600,107484,107923,107356,107809
1750093200,107765,108052,107673,107792
1750096800,107791,108299,107724,108299
1750100400,108300,108937,108300,108689
1750104000,108703,108872,108481,108837
1750107600,108837,108868,108377,108550
1750111200,108550,108990,107489,107757
1750114800,107755,108023,106763,106829
1750118400,106853,107307,106200,107286
1750122000,107290,107430,106991,107203
1750125600,107203,107598,106602,107526
1750129200,107524,107773,107399,107608
1750132800,107608,107719,107333,107365
1750136400,107365,107424,107083,107148
1750140000,107147,107278,106789,106866
1750143600,106872,106911,106521,106807
1750147200,106806,106864,106533,106595
1750150800,106595,106687,106125,106202
1750154400,106196,106257,105782,105972
1750158000,105971,105971,105541,105680
1750161600,105679,105884,105490,105549
1750165200,105547,105769,105240,105367
1750168800,105402,105705,104835,104882
1750172400,104898,104977,104175,104265
1750176000,104256,104500,103521,103640
1750179600,103639,104259,103388,103833
1750183200,103813,104442,103638,104439
1750186800,104442,105362,104442,104710
1750190400,104709,104909,104298,104358
1750194000,104386,104831,104295,104579
1750197600,104597,104759,104249,104258
1750201200,104269,104748,104260,104584
1750204800,104617,104871,104407,104856
1750208400,104863,105187,104721,104801
1750212000,104812,105090,104733,104886
1750215600,104880,105250,104879,105199
1750219200,105201,105510,105094,105469
1750222800,105457,105566,105402,105438
1750226400,105437,105549,104936,105019
1750230000,105002,105023,104765,104990
1750233600,105000,105313,104796,104972
1750237200,104999,105151,104596,104697
1750240800,104709,104807,104229,104317
1750244400,104280,104859,104223,104851
1750248000,104853,104912,104506,104541
1750251600,104542,104543,103857,104452
1750255200,104478,105325,104247,104646
1750258800,104627,104985,104200,104842
1750262400,104831,104871,104382,104465
1750266000,104429,104507,103645,104338
1750269600,104371,104721,103586,103691
1750273200,103593,104432,103521,103815
1750276800,103857,105000,103657,104838
1750280400,104838,105187,104404,105127
1750284000,105126,105178,104823,104837
1750287600,104863,104992,104668,104922
1750291200,104922,105254,104754,104979
1750294800,104991,105005,104521,104628
1750298400,104642,105023,104506,104742
1750302000,104773,105123,104773,105116
1750305600,105123,105123,104820,105097
1750309200,105098,105237,104867,104923
1750312800,104919,105004,104670,104733
1750316400,104732,104883,104646,104666
1750320000,104666,105006,104666,104766
1750323600,104758,105058,104754,105028
1750327200,105024,105086,104870,104938
1750330800,104937,104942,104749,104812
1750334400,104811,104922,104708,104781
1750338000,104781,104812,104282,104305
1750341600,104306,104708,104135,104177
1750345200,104187,104457,104110,104129
1750348800,104129,104457,103970,104023
1750352400,104023,104834,103957,104543
1750356000,104554,104730,104328,104420
1750359600,104437,104492,104158,104278
1750363200,104285,104530,104168,104288
1750366800,104296,104439,104252,104351
1750370400,104351,104783,104351,104620
1750374000,104620,104898,104485,104688
1750377600,104682,104846,104586,104719
1750381200,104726,104820,104433,104804
1750384800,104818,104821,104535,104646
1750388400,104647,104717,104519,104615
1750392000,104611,104619,104251,104275
1750395600,104275,104595,104275,104595
1750399200,104595,104771,104595,104740
1750402800,104739,105820,104663,105820
1750406400,105820,106521,105805,105988
1750410000,106000,106071,105805,105969
1750413600,105966,106187,105861,105987
1750417200,105981,106098,105845,105996
1750420800,106003,106127,105883,105988
1750424400,105998,106160,105401,105678
1750428000,105677,105807,103907,103922
1750431600,103940,104608,103928,104246
1750435200,104230,104297,103658,103687
1750438800,103672,103775,102309,103278
1750442400,103257,103447,103068,103170
1750446000,103172,103508,103044,103377
1750449600,103331,103894,103331,103711
1750453200,103733,103738,103397,103560
1750456800,103559,103559,103013,103129
1750460400,103128,103376,103002,103316
1750464000,103329,103365,103152,103293
1750467600,103286,103534,103185,103534
1750471200,103534,103558,103412,103523
1750474800,103542,103708,103542,103555
1750478400,103522,103555,103385,103415
1750482000,103417,103533,103380,103457
1750485600,103460,103639,103375,103630
1750489200,103630,103630,103400,103496
